id,content,label,year,month,day,year_month,year_season,weight
524320261667950592,i feel some type of way. url,rumor,2014,10,20,2014-10,2014-04,1.0
507454543169617920,"no, internet, betty white is not dead url (photo: getty) url",rumor,2014,9,4,2014-09,2014-03,1.0
687617323235147776,extraordinarily sad news. the guardian is reporting that the great alan rickman has died at the age of 69. url,truth,2016,1,14,2016-01,2016-01,1.0
524979548195024898,surreal photos out of ottawa: this is a vip being escorted on sparks street url url,truth,2014,10,22,2014-10,2014-04,1.0
767482587879051265,crowd chants 'do your job!' at cnn crew... url,truth,2016,8,21,2016-08,2016-03,1.0
693032076543655936,#zika virus: everything you need to know about the mosquito that spreads it url url,truth,2016,1,29,2016-01,2016-01,1.0
642465192408940544,#wakeupamerica heads need to roll! school forcing non-muslims to praise islam url #bansharia url,truth,2015,9,11,2015-09,2015-03,1.0
519275971758026752,hewlett-packard will split into two companies to adapt to a changing technology landscape url,truth,2014,10,7,2014-10,2014-04,1.0
525058976376193024,our thoughts and prayers go out to nathan cirillo who died today in ottawa while protecting his country at age 24 url,truth,2014,10,22,2014-10,2014-04,1.0
663904307113275392,"donald trump defends christmas, says ""maybe we should boycott starbucks"" over new red cups: url url",rumor,2015,11,10,2015-11,2015-04,1.0
520244836084228096,a penis spray-painted on a $2.5 million bugatti was just for a prank video. url url,rumor,2014,10,9,2014-10,2014-04,1.0
675193315306905600,el chapo vs isis: mexican cartel boss threatens islamic state over drug trade url url,rumor,2015,12,11,2015-12,2015-04,1.0
518981379963777025,mass grave found in mexico near area where 43 students vanished after a confrontation with police: url -,rumor,2014,10,6,2014-10,2014-04,1.0
691656866972209152,"boss wants friendly, relaxed company culture in place by friday url url",truth,2016,1,25,2016-01,2016-01,1.0
528495998537334785,"after an absence of 65 years, the afghan fanged deer has returned url url",truth,2014,11,1,2014-11,2014-04,1.0
516386101766782976,"some authoritarian americans are pissed that i'm helping this hong kong ""hands up, don't shoot"" picture go viral: url",rumor,2014,9,29,2014-09,2014-03,1.0
693822949456007169,"german forest ranger finds that trees have social networks, too url url",truth,2016,1,31,2016-01,2016-01,1.0
760109079133990912,“after school satan clubs”? url,rumor,2016,8,1,2016-08,2016-03,1.0
563117355254161408,". successfully predicted the final score of #sb49. yes, it's true: url url",truth,2015,2,4,2015-02,2015-01,1.0
544290258951892992,central sydney shut down by police amid ongoing hostage situation: url,truth,2014,12,15,2014-12,2014-04,1.0
501474962935648256,"the first general killed in a combat zone since vietnam, it is a travesty that obama did not attend major general harold greene’s funeral",rumor,2014,8,18,2014-08,2014-03,1.0
407231591191035904,"paul walker died too fast, i'm furious.. :/",truth,2013,12,1,2013-12,2013-04,1.0
692453106622275585,chat about with + url,truth,2016,1,27,2016-01,2016-01,1.0
691327238353129472,congress allocates $90 million to protect remaining eagles members url url,truth,2016,1,24,2016-01,2016-01,1.0
693216311502073856,"why digital companies need more liberal arts majors: creativity, empathy, and listening are more important than ever url",truth,2016,1,29,2016-01,2016-01,1.0
723772395211862016,niagara falls turned purple on the day prince died: url url,rumor,2016,4,23,2016-04,2016-02,1.0
672432930426372096,ever wonder why the most mass shootings ever have happened under obama? url via url,rumor,2015,12,3,2015-12,2015-04,1.0
614702244001382400,white house set aglow with rainbow pride url | ap photo url,truth,2015,6,27,2015-06,2015-02,1.0
693546915892428800,jeb bush campaign kicks off 3-state farewell tour with iowa town hall meeting url url,truth,2016,1,30,2016-01,2016-01,1.0
767855091109863424,".: ""this is about hrc having made repeated representations that have turned out to be false."" url",truth,2016,8,22,2016-08,2016-03,1.0
273182568298450945,42 million dead in bloodiest black friday weekend on record url,rumor,2012,11,26,2012-11,2012-04,1.0
365497016098369536,water leaks at fukushima could contaminate entire pacific ocean url,rumor,2013,8,8,2013-08,2013-03,1.0
693899062098137088,"officials say at least 86 people died in the latest attack by nigeria's homegrown islamic extremists, boko haram url",truth,2016,1,31,2016-01,2016-01,1.0
544287209730236416,"sydney opera house evacuated, concourse deserted url #sydneysiege (via ) url",rumor,2014,12,15,2014-12,2014-04,1.0
518830518792892416,mexico security forces hunting 43 missing students after clashes with police find mass grave url,rumor,2014,10,5,2014-10,2014-04,1.0
714598641827246081,an open letter to trump voters from his top strategist-turned-defector url via,rumor,2016,3,28,2016-03,2016-01,1.0
500389488217309184,#ferguson chief let most of day go by b4 disclosing (after repeated qs) that cop who killed #mikebrown knew nothing about robbery. danger,rumor,2014,8,15,2014-08,2014-03,1.0
516856061182345216,leicester kfc refusing hand wipes to a customer because they anti islamic. what's next? a separate door for woman? sharia sauce? arses.,rumor,2014,9,30,2014-09,2014-03,1.0
544282005941530624,hostages in sydney cafe made to hold up islamic flags url,truth,2014,12,15,2014-12,2014-04,1.0
692105324111761408,"actor abe vigoda, known for roles in 'the godfather' and 'barney miller,' has died. url url",truth,2016,1,26,2016-01,2016-01,1.0
552802654641225728,charlie hebdo shooting latest: 12 dead and gunmen still at large url url,truth,2015,1,7,2015-01,2015-01,1.0
727588444000526336,payments to hard drive destruction company... url,rumor,2016,5,3,2016-05,2016-02,1.0
515918632178577408,groundbreaking female pilot who bombed #isis is now disowned by her family: url url,rumor,2014,9,27,2014-09,2014-03,1.0
692451275930234880,it's time to make two years of community college free for responsible students → url url,truth,2016,1,27,2016-01,2016-01,1.0
693629063932596224,leo's first sag. #sagawards url,truth,2016,1,31,2016-01,2016-01,1.0
529747368087126019,wth?! michelle obama tells black ppl they can go eat fried chicken after they vote. just when u thought she could not be more ghetto.,truth,2014,11,4,2014-11,2014-04,1.0
667073349974102017,anne frank was a refugee denied entrance to the united states url #syrianrefugees url,truth,2015,11,18,2015-11,2015-04,1.0
489816746405007360,first photo from the malaysia airlines crash site in ukraine. via url #mh17 url,rumor,2014,7,17,2014-07,2014-03,1.0
728038172270198787,caitlyn jenner will pose nude on the sports illustrated cover. nothing says sexy like a 66 year old chick with balls.,rumor,2016,5,5,2016-05,2016-02,1.0
692581635594694658,icymi: mammoth bones from the ice age were unearthed at oregon state's football stadium. url url,truth,2016,1,28,2016-01,2016-01,1.0
693082547664883712,person one season ahead in tv show doling out counsel like wise elder url url,truth,2016,1,29,2016-01,2016-01,1.0
407206094747209728,r.i.p to roger rodas who died alongside paul walker url,truth,2013,12,1,2013-12,2013-04,1.0
780436430732525569,"well, this is a new one: chelsea clinton implies that marijuana can kill you. 2016, y’all. url #mmot #p2 #tcot #tlot",rumor,2016,9,26,2016-09,2016-03,1.0
729647367457230850,leading causes of death in the u.s.: 1. heart disease 2. cancer 3. medical error url url,rumor,2016,5,9,2016-05,2016-02,1.0
521717368264093696,kristen stewart: reality: url demented right-wing fantasy: url,rumor,2014,10,13,2014-10,2014-04,1.0
568075025418317826,uk #krispykreme apologizes for 'kkk wednesday' customer promo. url url,truth,2015,2,18,2015-02,2015-01,1.0
553544252563935234,breaking: at least 2 killed in #paris hostage situation via url,rumor,2015,1,9,2015-01,2015-01,1.0
693573781730783232,"ooh, baby! dickie v loved this reverse dunk by ben simmons. lsu's up double-digits on no. 1 oklahoma: url",truth,2016,1,30,2016-01,2016-01,1.0
692854695262445568,"erm, will, that's not quite what we asked. let us know where you stand on #batman and #superman with '#empirebvs'. url",truth,2016,1,28,2016-01,2016-01,1.0
656834590779289600,10 'back to the future' predictions that came true url url,rumor,2015,10,21,2015-10,2015-04,1.0
489974591985840128,ukraine officials say malaysian jet was shot down by a buk missile system url #mh17 url,rumor,2014,7,18,2014-07,2014-03,1.0
688461902821855232,"watchdog says iran has taken all steps to start implementing nuclear deal, paving way for lifting of sanctions url",truth,2016,1,16,2016-01,2016-01,1.0
766452700049473536,"olympics: usain bolt wins 200m gold, staying on track for 3 golds in 3 events at 3 olympics url url",truth,2016,8,19,2016-08,2016-03,1.0
767737100347191297,".'s son, eric, slams & for their response to flooding in #louisiana. url",truth,2016,8,22,2016-08,2016-03,1.0
692892472729415680,the las vegas raiders? url url,truth,2016,1,29,2016-01,2016-01,1.0
767668607803359234,our quote of the day is from american writer dorothy parker url,truth,2016,8,22,2016-08,2016-03,1.0
531543620856197121,"islamic state leader al-baghdadi wounded in airstrikes, iraqi officials say url #isis url",rumor,2014,11,9,2014-11,2014-04,1.0
519178213441167360,are two hewlett-packards better than one? how the new h-ps would look: url url,truth,2014,10,6,2014-10,2014-04,1.0
765631087867367426,good news: 185 businesses answered 's call to give americans with a criminal record a fair chance at a future. url,truth,2016,8,16,2016-08,2016-03,1.0
656870311057575936,the 5 most accurate predictions from the decade-jumping adventures in #backtothefuture: url url,rumor,2015,10,21,2015-10,2015-04,1.0
387007120689737729,"by all means, let's turn over healthcare decision making to people willing to shut down the amber alert website out of spite.",rumor,2013,10,7,2013-10,2013-04,1.0
672169954016403456,"pres. obama on #sanbernardino: ""we have a pattern now of mass shootings in this country that has no parallel."" url",rumor,2015,12,2,2015-12,2015-04,1.0
387233034350514176,"if amber alert really had to shutdown b/c of lack of funds, as obama said, why did it go back up today after bad pr? #governmentshutdown",rumor,2013,10,7,2013-10,2013-04,1.0
693824042164436992,"boko haram burned children alive in attack on nigerian village, witness says url",truth,2016,1,31,2016-01,2016-01,1.0
513749585391390720,starbucks is testing a new latte that tastes exactly like guinness: url url,truth,2014,9,21,2014-09,2014-03,1.0
544391533240516608,five hostages have escaped the besieged lindt cafe in #sydney | our latest update: url url,truth,2014,12,15,2014-12,2014-04,1.0
407211258304552960,paul walker was doing good and giving back on the day of his tragic death: url,truth,2013,12,1,2013-12,2013-04,1.0
626898253900943360,everyone mad at bruce for his sex change but no one gave ashit about that nerd minkus changing into chanel west coast url,rumor,2015,7,30,2015-07,2015-03,1.0
530017051025604609,"breaking: huge explosion of an #oil pipeline belonging to near sudair, #saudiarabia. url",rumor,2014,11,5,2014-11,2014-04,1.0
658755852199927808,"test finds human dna in hot dogs, meat in vegetarian products url url",rumor,2015,10,26,2015-10,2015-04,1.0
687631811560763392,#oscarnoms: nominations for best actress in a leading role url url,truth,2016,1,14,2016-01,2016-01,1.0
672513234419638273,"""thoughts and prayers are not enough."" pres. obama speaks on mass shootings over the years: url url",rumor,2015,12,3,2015-12,2015-04,1.0
726190016435728385,"target boycott crosses 1 million signers, stock sinks by $1.5 billion url",rumor,2016,4,29,2016-04,2016-02,1.0
516423807394131968,"beautiful global solidarity in #hongkong where protesters are marching with ""hands up, don't shoot"" gesture #ferguson url",rumor,2014,9,29,2014-09,2014-03,1.0
692516224245235712,. reflects on the importance of taking his daughters to visit the . #holocaustremembranceday url,truth,2016,1,28,2016-01,2016-01,1.0
516861311725342722,report: nasty ios 8 bug could erase your icloud drive documents url,rumor,2014,9,30,2014-09,2014-03,1.0
676718762830221312,texas plumber sues car dealership after his truck winds up in isis video: url url,rumor,2015,12,15,2015-12,2015-04,1.0
516804849619705859,coming 2 america soon! . bans alcohol-based wet wipes so #muslims aren’t offended url #tcot url,rumor,2014,9,30,2014-09,2014-03,1.0
544381485591982083,reports on #sydneysiege gunman wants #isil flag delivered to cafe and he also wants to speak to pm or people will be killed.,truth,2014,12,15,2014-12,2014-04,1.0
535252460148113409,raven symone blasts bill cosby rape story url url,rumor,2014,11,20,2014-11,2014-04,1.0
693102420688121856,rt the good news: we're taking new steps to advance #equalpay for women → url url,truth,2016,1,29,2016-01,2016-01,1.0
